id;source;name;neighbourhood_group_cleansed;property_type;room_type;accommodates;bathrooms;bedrooms;beds;price
5744385;city scrape;Cozy room in Vintage flat;BENIMACLET;Private room in rental unit;Private room;1;1.5;1;1;38
5754905;city scrape;Very cosy apartment, Historic Centre: el Carmen;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;1;1;1;99
5788831;city scrape;Wonderful Penthouse & great terraze;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;2;2;4;102
5794235;city scrape;Old Town city center cozy flat in old style  AC;EXTRAMURS;Entire rental unit;Entire home/apt;3;1;2;2;85
5955158;city scrape;Elegant and bright apartment with free WIFI;CAMINS AL GRAU;Entire rental unit;Entire home/apt;2;1;1;1;130
5955816;city scrape;Elegant and bright apartment with free WIFI;CAMINS AL GRAU;Entire rental unit;Entire home/apt;2;1;1;1;130
5956116;city scrape;3 Bedrooms Apartment with free WIFI;CAMINS AL GRAU;Entire rental unit;Entire home/apt;6;2;3;5;205
5956427;city scrape;3 Bedrooms Apartment with free WIFI;CAMINS AL GRAU;Entire rental unit;Entire home/apt;6;2;3;5;205
5957076;city scrape;Centric 3 bedroom Apartment with WIFI;EL PLA DEL REAL;Entire rental unit;Entire home/apt;6;2;3;5;149
5957142;city scrape;Centric 3 bedrooms Apartment with WIFI;EL PLA DEL REAL;Entire rental unit;Entire home/apt;6;2;3;5;149
5957190;city scrape;Centric 3 bedrooms Apartment with WIFI;EL PLA DEL REAL;Entire rental unit;Entire home/apt;6;2;3;5;149
5957237;city scrape;Centric 3 bedrooms Apartment with WIFI;EL PLA DEL REAL;Entire rental unit;Entire home/apt;6;2;3;5;149
5987516;city scrape;Habitación bonita cerca de la playa;POBLATS MARITIMS;Private room in home;Private room;2;1;1;1;26
5988649;city scrape;SPACIOUS FLAT IN THE CITY OF ARTS;QUATRE CARRERES;Entire rental unit;Entire home/apt;5;2;3;4;94
6036966;city scrape;Charming historic center apartment;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;1;1;1;108
6073436;city scrape;LOVE!!! Flat historical building;L'EIXAMPLE;Entire rental unit;Entire home/apt;2;1;1;1;92
6074045;city scrape;Loft with terrace in the center;L'EIXAMPLE;Entire loft;Entire home/apt;2;1.5;1;1;126
6081762;city scrape;Cozy double bedroom in Valencia;ALGIROS;Private room in rental unit;Private room;2;1;1;1;39
6082888;city scrape;apartment The Bicycle / Malvarrosa;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;1;1;1;69
6102773;city scrape;Loft with amazing roof terrace on the top;CIUTAT VELLA;Entire loft;Entire home/apt;3;1;0;2;99
6111377;city scrape;Avenida Apartment;EL PLA DEL REAL;Entire rental unit;Entire home/apt;4;1;1;2;100
6111952;city scrape;Great loft with a cat and a chill out terrace.;POBLATS MARITIMS;Entire rental unit;Entire home/apt;3;1;1;3;80
6152021;city scrape;Charming room next to the Cathedral;CIUTAT VELLA;Private room in rental unit;Private room;1;1;1;1;52
6209759;city scrape;★ Sunny terrace with breathtaking sea views! ★;POBLATS MARITIMS;Entire rental unit;Entire home/apt;5;2;2;2;179
6258634;city scrape;Loft with terrace on the beach;POBLATS MARITIMS;Entire loft;Entire home/apt;4;1;2;2;190
6269594;city scrape;Habitación acogedora;QUATRE CARRERES;Private room in rental unit;Private room;2;1;1;1;62
6272554;city scrape;Cozy apartment near the center;LA SAIDIA;Entire rental unit;Entire home/apt;4;2;2;3;90
6298661;city scrape;Nice and cozy beach apartment.;POBLATS DEL SUD;Entire condo;Entire home/apt;4;1.5;3;4;97
6308174;city scrape;Apartment en ciudad de las ciencias;QUATRE CARRERES;Entire rental unit;Entire home/apt;4;1;2;2;110
6309654;city scrape;Rooftop with Unique Beach Views;POBLATS MARITIMS;Entire loft;Entire home/apt;4;1;2;2;115
6333124;city scrape;Flat near beach+city center+WiFi;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;1;2;4;68
6339285;city scrape;Super&Lolf& T E R R A C E&Center Valencia wifi A.C;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1;1;2;221
6390304;city scrape;Sunny flat with Viveros view and close to metro;LA SAIDIA;Entire rental unit;Entire home/apt;4;1;2;2;71
6405990;city scrape;Superbe loft près de la plage -wifi;POBLATS MARITIMS;Entire rental unit;Entire home/apt;5;2;3;4;115
6406953;city scrape;Centro Ciudad Barrio del Carmen;CIUTAT VELLA;Entire rental unit;Entire home/apt;5;2;3;3;116
6422011;city scrape;APARTAMENTO EN TORRES DE QUART;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1.5;1;2;204
6446418;city scrape;New flat in front of the Old Turia River;L'OLIVERETA;Entire rental unit;Entire home/apt;3;1.5;2;2;85
6447081;city scrape;Sunny apartment in Ruzafa's Market;L'EIXAMPLE;Entire rental unit;Entire home/apt;4;1.5;2;2;95
6470569;city scrape;Atico céntrico en valencia;CIUTAT VELLA;Entire serviced apartment;Entire home/apt;5;1;1;3;148
6478998;city scrape;Emilio | Escalante 2;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;1;1;1;127
6547220;city scrape;Stylish one bedroom apartment in El Carmen;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;1;1;1;100
6550334;city scrape;RENOVATED CHARMING IN MALVARROSA BEACH Free WiFi;POBLATS MARITIMS;Entire rental unit;Entire home/apt;8;1.5;4;6;250
6622656;city scrape;Loft with terrace in typical house of Cabanyal;POBLATS MARITIMS;Entire loft;Entire home/apt;2;1;0;1;65
6633807;city scrape;Se alquila habitación en Ruzafa;L'EIXAMPLE;Private room in rental unit;Private room;1;2;1;1;170
6656626;city scrape;Vivienda San Martín I;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;1;1;1;123
6683134;city scrape;HABITACIONES CENTRO VALENCIA;EXTRAMURS;Private room in rental unit;Private room;2;1;1;2;40
6699034;city scrape;Industrial Deco, Patio, Beach,  City Arts Sciences;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;2;2;3;150
6734047;city scrape;AMBIENTE FAMILIAR 1*/SRA.ALEXANDRA;BENIMACLET;Shared room in condo;Shared room;2;1.5;1;2;50
6793315;city scrape;BEAUTIFUL BEACH FRONT ATTIC;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;1;1;2;126
6872011;city scrape;Habitación Amplia e Iluminada;L'OLIVERETA;Private room in home;Private room;3;2;1;2;48
6873422;city scrape;loft en pleno centro de valencia;EXTRAMURS;Entire loft;Entire home/apt;2;1.5;0;2;75
6877620;city scrape;Apartamento con terraza privada cerca de la playa;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;1;2;112
6923443;city scrape;"Valencia lovely private room B&B ;)";L'EIXAMPLE;Private room in rental unit;Private room;2;1;1;1;70
6950734;city scrape;VALENCIAN LIFESTYLE :-)  NEAR THE BEACH;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1.5;2;2;214
7000120;city scrape;LOLA-S BEACH. Apartamento primera línea de playa;POBLATS MARITIMS;Entire rental unit;Entire home/apt;7;1;3;5;174
7096025;city scrape;Cerrajeros 4 · Cerrajeros 4 Central Market;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;2;2;2;170
7120265;city scrape;Apartamento Juanjo;POBLATS MARITIMS;Entire rental unit;Entire home/apt;6;2;2;3;299
7151261;city scrape;ALTA I  with large Terrace -  Parking Available;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;2;2;3;150
7213312;city scrape;Historical Center Tower XI Century. Long stays;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;1;1;1;85
7231878;city scrape;Piso céntrico con preciosas vistas.;LA SAIDIA;Entire rental unit;Entire home/apt;4;2;2;3;150
7232532;city scrape;Apartamento cerca de la playa y UPV;POBLATS MARITIMS;Entire condo;Entire home/apt;5;1;4;4;85
7238705;city scrape;Charming study next to the cathedral;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;1;0;1;100
7254820;city scrape;Sunny urban jungle (walk everywhere!);EXTRAMURS;Entire rental unit;Entire home/apt;4;1;2;2;129
7278108;city scrape;Apartamento confortable;QUATRE CARRERES;Entire rental unit;Entire home/apt;6;2;4;5;150
7321783;city scrape;Tranquila y soleada.;BENICALAP;Private room in rental unit;Private room;2;1;1;1;22
7379080;city scrape;Habitacion single cerca de la playa;POBLATS MARITIMS;Private room in rental unit;Private room;1;1;1;1;26
7382978;city scrape;ROOM in CENTRAL HOUSE in VALENCIA.-;EXTRAMURS;Private room in rental unit;Private room;2;2;1;1;40
7448657;city scrape;Apartamento Valencia Centro-WiFi;QUATRE CARRERES;Entire rental unit;Entire home/apt;6;2;3;5;143
7450754;city scrape;Room with Private Bathroom and Air Conditioning.;EXTRAMURS;Private room in rental unit;Private room;2;2;1;1;50
7453000;city scrape;Apartamento Ruzafa;L'EIXAMPLE;Entire rental unit;Entire home/apt;3;1;1;3;120
7485605;city scrape;APARTAMENTO FRENTE PLAYA MALVARROSA;POBLATS MARITIMS;Entire rental unit;Entire home/apt;5;1;3;4;113
7488823;city scrape;Apartment in El Carmen (Center);CIUTAT VELLA;Entire rental unit;Entire home/apt;6;2;3;5;184
7553881;city scrape;Oasis Urbano & Terraza privada;JESUS;Entire rental unit;Entire home/apt;6;2;2;3;106
7578968;city scrape;Apartamento en playa El Perellonet;POBLATS DEL SUD;Entire rental unit;Entire home/apt;4;1;2;3;75
7591826;city scrape;Gran habitación lujo en mansión;POBLATS DEL SUD;Private room in home;Private room;12;2;3;2;101
7593391;city scrape;Gran hab.en mansión;POBLATS DEL SUD;Private room in home;Private room;12;1;1;3;98
7600872;city scrape;Penthouse in historic Center;CIUTAT VELLA;Entire loft;Entire home/apt;6;1;2;2;90
7612099;city scrape;EQUIPPED APARTMENT VALENCIA CENTER!;L'EIXAMPLE;Entire rental unit;Entire home/apt;3;1;2;2;111
7634577;city scrape;Central, Vintage Sunny with terrace & close2Metro;EXTRAMURS;Entire rental unit;Entire home/apt;5;1;2;3;123
7662513;city scrape;Encorts/ C. Ciencias/Ruzafa  N·Reg. VT-37994-V;QUATRE CARRERES;Entire rental unit;Entire home/apt;7;1;3;5;111
7673763;city scrape;Studio Apartamento Centro Downtown a/c wifi;CIUTAT VELLA;Entire loft;Entire home/apt;2;1.5;1;1;56
7692792;city scrape;Habitación bonita cerca de la playa y puerto! hab2;POBLATS MARITIMS;Private room in rental unit;Private room;1;1;1;1;20
7707737;city scrape;Apartment in the city center;CIUTAT VELLA;Entire rental unit;Entire home/apt;3;1;1;2;131
7774138;city scrape;3-room apartment in great location;EL PLA DEL REAL;Entire rental unit;Entire home/apt;4;1;3;3;89
7788252;city scrape;LUMINOSO ÁTICO CERCA DE LA PLAYA;CAMINS AL GRAU;Entire rental unit;Entire home/apt;5;1;2;2;110
7857917;city scrape;@PlazaVirgen Lux 3 Bedrooms;CIUTAT VELLA;Entire rental unit;Entire home/apt;5;1.5;3;3;99
7913593;city scrape;Flats Piera Valencia Center - Terraza 20 m2;CIUTAT VELLA;Entire condo;Entire home/apt;4;2;2;2;244
7914221;city scrape;Habitación luminosa en piso de 3 habitaciones hab1;ALGIROS;Private room in rental unit;Private room;1;1;1;1;20
7933900;city scrape;Nordic Stay Valencia 1 - Turia park/Old town;LA SAIDIA;Entire rental unit;Entire home/apt;4;1;2;3;100
7974734;city scrape;Classic Old Town apartment Valencia;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1;2;2;170
8021634;city scrape;Habitación centro histórico. Valencia;CIUTAT VELLA;Private room in rental unit;Private room;2;1;1;1;51
8127790;city scrape;Design Renovation!;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1;1;2;110
8168768;city scrape;Jewel in downtown;LA SAIDIA;Entire rental unit;Entire home/apt;6;1;3;3;250
8178275;city scrape;Attic Duplex WIFI;L'EIXAMPLE;Entire rental unit;Entire home/apt;6;1;2;4;251
8217456;city scrape;Torres de Serranos Lovely Apartment VT-36554-V;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1;1;2;99
8243039;city scrape;Beach apartment with wi - fi;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;3;3;115
8267698;city scrape;Soleado piso en el centro de valencia (Ruzafa);L'EIXAMPLE;Entire rental unit;Entire home/apt;4;1;1;3;123
8268757;city scrape;Amazing Shiny Apartment VT-36555-V;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1;1;2;89
8399312;city scrape;Centric 3 bedroom Apartment with WIFI;EL PLA DEL REAL;Entire rental unit;Entire home/apt;6;2;3;5;149
8399670;city scrape;Centric 3 bedrooms Apartment with WIFI;EL PLA DEL REAL;Entire rental unit;Entire home/apt;6;2;3;5;149
8399843;city scrape;Centric 3 bedroom Apartment with WIFI;EL PLA DEL REAL;Entire rental unit;Entire home/apt;6;2;3;5;149
8399979;city scrape;Centric 3 bedrooms Apartment with WIFI;EL PLA DEL REAL;Entire rental unit;Entire home/apt;6;2;3;5;149
8400164;city scrape;Centric 3 bedrooms Apartment with WIFI;EL PLA DEL REAL;Entire rental unit;Entire home/apt;6;2;3;5;149
8424816;city scrape;Apartment next to the Cathedral;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;2;2;2;174
8453540;city scrape;Apartment in el CABAŃAL. 10 minutes from the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;2;2;2;75
8540056;city scrape;Apartamento en Ciudad de las Artes y las Ciencias.;QUATRE CARRERES;Entire place;Entire home/apt;2;1;1;3;95
8588882;city scrape;Apartamento chic y bohemio;LA SAIDIA;Entire rental unit;Entire home/apt;6;1;2;3;89
8676313;city scrape;Habitación soleada;L'OLIVERETA;Private room in townhouse;Private room;2;2;2;2;35
8686731;city scrape;Apartamento en Parque Natural cerca del Golf;POBLATS DEL SUD;Entire rental unit;Entire home/apt;5;2;3;5;110
8787230;city scrape;piso en el centro de valencia;EXTRAMURS;Entire rental unit;Entire home/apt;4;2;2;3;1014
8875445;city scrape;CENTER 10Guests,Parking,WiFi,metro airport,LUX;EXTRAMURS;Entire rental unit;Entire home/apt;10;2.5;4;8;273
8935541;city scrape;Confortable apartamento para 6;CAMINS AL GRAU;Entire rental unit;Entire home/apt;6;2;4;4;150
8938242;city scrape;Coqueto Loft con piscina, wifi y parking.;PATRAIX;Entire loft;Entire home/apt;2;1.5;1;1;85
8959659;city scrape;DESIGN LOFT IN THE CITY CENTER;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;2;1;2;183
8981688;city scrape;Centro, nuevo, moderno y tranquilo;L'EIXAMPLE;Private room in rental unit;Private room;2;2;1;1;75
9010360;city scrape;Your home in Valencia;CAMINS AL GRAU;Entire rental unit;Entire home/apt;6;1;2;4;89
9018130;city scrape;Cozy little artist's house + Wifi + AC in Ruzaffa;L'EIXAMPLE;Entire loft;Entire home/apt;2;1;0;2;80
9036507;city scrape;Large Bright Apartment 400M from the  Beach;POBLATS MARITIMS;Private room in rental unit;Private room;1;1;1;1;30
9103409;city scrape;Cozy apartment in a central location;L'EIXAMPLE;Entire rental unit;Entire home/apt;4;1;2;3;159
9123989;city scrape;Lovely double room with private bathroom in Ruzafa;L'EIXAMPLE;Private room in rental unit;Private room;2;1;1;1;75
9170575;city scrape;Coqueto & céntrico & Ruzafa (C/ Sueca ).;CIUTAT VELLA;Private room in rental unit;Private room;1;1;1;1;59
9286274;city scrape;Sunny terrace with great park views;L'EIXAMPLE;Entire rental unit;Entire home/apt;4;1;1;1;69
9359032;city scrape;A studio-apartment in a newly built house.WIFI;EXTRAMURS;Entire rental unit;Entire home/apt;3;1.5;1;3;75
9361605;city scrape;Zalamera B&B :: Double Room;EXTRAMURS;Private room in bed and breakfast;Private room;2;1;1;1;138
9507948;city scrape;Modern apartment 200m from the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;6;2;3;5;134
9537678;city scrape;Zalamera B&B :: Single Room Ensuite;EXTRAMURS;Private room in bed and breakfast;Private room;1;1;1;1;92
9600750;city scrape;RENTAL FLAT NEAR RUZAFA, VALENCIA!;QUATRE CARRERES;Entire rental unit;Entire home/apt;4;2;2;2;119
9765224;city scrape;Estudio en el centro de Valencia;EXTRAMURS;Entire rental unit;Entire home/apt;2;1;0;1;61
9799540;city scrape;APARTAMENTO FAMILIAR EN EL CENTRO;EXTRAMURS;Entire rental unit;Entire home/apt;6;2;3;5;160
9873323;city scrape;Central Apartment & wifi & private garaje;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1.5;2;2;75
9896283;city scrape;(B)Piso acogedor Ciudad Artes Y Ciencias 6p;CAMINS AL GRAU;Entire rental unit;Entire home/apt;6;1;3;4;129
9936361;city scrape;SPECTACULAR loft FAMILIES in the CITY CENTER;CIUTAT VELLA;Entire rental unit;Entire home/apt;6;2;3;4;159
9991305;city scrape;"Apart. turis C.A.C. de Valencia; Reg: VT-38233-V";CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;1;3;3;121
10046681;city scrape;BRAND NEW FLAT IN VALENCIA CENTER!;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;1;1;2;102
10051673;city scrape;apartamento ciudad de las ciencias valencia;CAMINS AL GRAU;Entire serviced apartment;Entire home/apt;4;2;2;3;170
10064526;city scrape;Recently renovated close to Mercado Central;CIUTAT VELLA;Entire rental unit;Entire home/apt;6;2;2;2;139
10069323;city scrape;Cute room in City Center;CIUTAT VELLA;Private room in rental unit;Private room;2;1;1;1;250
10135406;city scrape;Valencia-living;EL PLA DEL REAL;Entire rental unit;Entire home/apt;4;1.5;2;3;110
10316611;city scrape;Charming duplex with terrace 600m from the beach;POBLATS MARITIMS;Entire loft;Entire home/apt;4;1;1;2;160
10354931;city scrape;FANTASTIC BETWEEN CITY&BEACH WIFI VT-41134-V;ALGIROS;Entire rental unit;Entire home/apt;4;1;2;3;88
10410346;city scrape;Apartamento de 3 habitaciones;QUATRE CARRERES;Entire rental unit;Entire home/apt;4;1;3;3;81
10504183;city scrape;Ático con Terrazas, Barbacoa y con Vistas;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1;1;1;110
10589845;city scrape;Charming loft amazing views;CIUTAT VELLA;Entire rental unit;Entire home/apt;3;1;1;2;125
10649605;city scrape;Apartamento Salamar Saler Golf con vistas al mar.;POBLATS DEL SUD;Entire rental unit;Entire home/apt;5;2;3;4;172
10662567;city scrape;Apartment central 3 balconies /WIFI;EXTRAMURS;Entire rental unit;Entire home/apt;4;1;2;3;88
10665726;city scrape;Céntrico y reformado con estilo;LA SAIDIA;Entire rental unit;Entire home/apt;5;2;2;4;155
10697883;city scrape;Charming apartment in Carmen(Old city center)+Wifi;CIUTAT VELLA;Entire rental unit;Entire home/apt;6;1;3;3;125
10700917;city scrape;Apartment in Old Town/Eco-friendly/Free Lockers/E;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1;1;2;113
10706715;city scrape;Apartment in Old Town/Eco-friendly/Free Lockers/I;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1;1;4;110
10760711;city scrape;ATICO OPERA HOUSE. VALENCIA. GARAJE. WIFI.;QUATRE CARRERES;Entire rental unit;Entire home/apt;2;1;1;1;90
10845637;city scrape;3 bedrooms flat near the University of Valencia;ALGIROS;Entire rental unit;Entire home/apt;4;1.5;3;3;106
10989371;city scrape;Enjoy historic Valencia and close to the beach.;CIUTAT VELLA;Private room in rental unit;Private room;2;1;1;1;41
11006551;city scrape;Habitación 2 - Privada y Luminosa.;BENIMACLET;Private room in rental unit;Private room;2;2;1;2;40
11018408;city scrape;Enjoy Valencia in you heart and close to the beach;CIUTAT VELLA;Private room in rental unit;Private room;1;1;1;1;34
11042159;city scrape;Penthouse in center;EXTRAMURS;Entire rental unit;Entire home/apt;4;1.5;2;2;147
11058162;city scrape;beautiful apartment with terrace on the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;6;1;3;3;114
11076490;city scrape;Apartment city centre Valencia;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1.5;2;3;74
11098188;city scrape;Charming house close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;5;1;2;3;120
11158567;city scrape;Penthouse Cathedral Quarter Apartm;CIUTAT VELLA;Entire loft;Entire home/apt;4;1;2;3;171
11158998;city scrape;Comodo apartamento.;QUATRE CARRERES;Entire rental unit;Entire home/apt;4;1;2;4;95
11201247;city scrape;Charming & cozy flat perfect for discovering Vlc;BENIMACLET;Entire rental unit;Entire home/apt;6;2;3;4;125
